date,open,high,low,close
2018-06-07,1747.93,1750.51,1728.06,1730.38
2018-06-08,1726.3,1727.49,1698.25,1711.52
2018-06-11,1707.14,1708.2,1684.31,1688.62
2018-06-12,1692.67,1715.66,1681.0,1712.77
2018-06-13,1711.53,1711.53,1685.89,1685.89
2018-06-14,1682.84,1702.69,1669.38,1673.32
2018-06-15,1673.9,1681.89,1636.7,1641.66
2018-06-19,1612.9,1626.87,1532.32,1547.15
2018-06-20,1540.61,1577.62,1525.29,1563.79
2018-06-21,1562.37,1570.6,1521.56,1521.68
2018-06-22,1514.04,1555.72,1506.62,1549.66
2018-06-25,1563.74,1566.78,1537.27,1538.57
2018-06-26,1518.5,1570.28,1515.27,1564.92
2018-06-27,1564.29,1572.61,1542.52,1546.23
2018-06-28,1544.64,1570.9,1540.89,1543.66
2018-06-29,1547.15,1609.73,1547.15,1606.71
2018-07-02,1605.21,1614.34,1572.56,1588.37
2018-07-03,1589.5,1613.83,1558.0,1607.12
2018-07-04,1595.89,1596.0,1557.54,1565.61
2018-07-05,1560.98,1576.99,1532.43,1532.68
2018-07-06,1532.05,1571.02,1517.06,1541.31
2018-07-09,1546.01,1582.53,1546.01,1581.93
2018-07-10,1583.74,1594.0,1577.39,1592.98
2018-07-11,1562.59,1577.17,1540.7,1563.01
2018-07-12,1563.79,1620.64,1563.79,1614.63
2018-07-13,1612.19,1626.27,1608.6,1618.46
2018-07-16,1614.56,1624.33,1605.21,1616.91
2018-07-17,1615.84,1622.09,1597.88,1621.63
2018-07-18,1622.29,1635.91,1607.88,1607.88
2018-07-19,1607.93,1619.39,1582.97,1590.06
2018-07-20,1589.31,1615.06,1578.8,1609.55
2018-07-23,1592.24,1621.17,1589.64,1620.97
2018-07-24,1615.72,1641.97,1607.54,1629.61
2018-07-25,1629.13,1645.44,1626.09,1632.32
2018-07-26,1631.46,1635.05,1601.46,1606.12
2018-07-27,1601.27,1607.3,1590.43,1594.57
2018-07-30,1593.6,1596.73,1554.04,1559.64
2018-07-31,1557.6,1571.87,1551.09,1561.26
2018-08-01,1568.12,1580.84,1541.86,1541.86
2018-08-02,1538.28,1538.94,1484.48,1510.09
2018-08-03,1512.57,1523.24,1481.61,1481.61
2018-08-06,1471.36,1485.85,1434.79,1440.8
2018-08-07,1445.62,1482.03,1435.09,1479.44
2018-08-08,1475.32,1480.28,1446.81,1447.76
2018-08-09,1443.87,1509.87,1443.3,1497.61
2018-08-10,1496.1,1514.51,1496.1,1511.71
2018-08-13,1494.32,1534.12,1490.82,1531.34
2018-08-14,1530.45,1533.07,1512.16,1518.49
2018-08-15,1518.28,1519.72,1472.44,1478.51
2018-08-16,1458.39,1489.34,1449.93,1463.87
2018-08-17,1475.89,1480.42,1432.06,1434.31
2018-08-20,1428.26,1444.0,1404.19,1435.69
2018-08-21,1435.36,1461.38,1431.84,1456.97
2018-08-22,1454.71,1457.79,1437.26,1439.55
2018-08-23,1439.66,1463.02,1438.28,1455.5
2018-08-24,1450.95,1460.65,1442.81,1450.09
2018-08-27,1455.66,1495.68,1454.28,1493.43
2018-08-28,1495.9,1499.68,1485.54,1493.11
2018-08-29,1491.78,1491.78,1475.97,1481.19
2018-08-30,1479.85,1484.16,1456.24,1457.92
2018-08-31,1450.47,1455.51,1434.31,1435.2
2018-09-03,1433.63,1445.3,1416.24,1443.69
2018-09-04,1442.27,1461.11,1430.66,1455.5
2018-09-05,1450.39,1457.59,1430.24,1430.24
2018-09-06,1424.46,1443.56,1416.57,1422.87
2018-09-07,1426.98,1453.09,1415.17,1425.23
2018-09-10,1424.01,1427.33,1390.14,1390.82
2018-09-11,1389.54,1405.98,1383.13,1395.17
2018-09-12,1394.16,1406.4,1382.84,1385.8
2018-09-13,1401.96,1408.87,1369.51,1391.28
2018-09-14,1394.09,1396.47,1366.57,1366.57
2018-09-17,1360.72,1365.4,1345.58,1349.78
2018-09-18,1348.11,1379.38,1347.12,1377.3
2018-09-19,1375.21,1405.71,1369.47,1392.4
2018-09-20,1391.25,1400.04,1384.71,1387.62
2018-09-21,1393.67,1413.56,1382.4,1411.12
2018-09-25,1401.86,1416.78,1398.4,1405.81
2018-09-26,1409.02,1430.12,1403.56,1420.75
2018-09-27,1418.37,1423.39,1399.15,1400.36
2018-09-28,1403.96,1412.95,1394.25,1411.34
2018-10-08,1380.65,1388.16,1353.23,1353.67
2018-10-09,1357.97,1365.83,1338.73,1345.95
2018-10-10,1350.68,1358.49,1333.84,1346.7
2018-10-11,1299.17,1311.84,1255.42,1261.88
2018-10-12,1253.92,1276.59,1230.4,1268.41
2018-10-15,1268.88,1282.29,1249.2,1250.22
2018-10-16,1249.56,1252.04,1210.1,1216.69
2018-10-17,1231.0,1237.77,1204.08,1231.86
2018-10-18,1220.29,1230.13,1205.03,1205.03
2018-10-19,1186.49,1252.69,1184.91,1249.89
2018-10-22,1270.5,1329.55,1270.49,1314.94
2018-10-23,1313.68,1321.97,1281.11,1292.06
2018-10-24,1285.86,1303.23,1277.59,1284.1
2018-10-25,1245.3,1279.94,1239.59,1273.6
2018-10-26,1283.07,1290.57,1257.5,1263.19
2018-10-29,1262.54,1271.35,1245.15,1250.48
2018-10-30,1248.67,1279.04,1222.62,1259.95
2018-10-31,1263.34,1287.35,1259.66,1275.57
2018-11-01,1291.88,1312.77,1286.33,1286.33
2018-11-02,1328.46,1349.43,1320.74,1348.28
2018-11-05,1347.47,1371.43,1325.02,1348.88
2018-11-06,1346.53,1350.82,1327.4,1349.11
2018-11-07,1349.62,1367.27,1345.2,1345.77
2018-11-08,1357.89,1359.29,1328.99,1329.59
2018-11-09,1321.33,1337.39,1318.21,1322.83
2018-11-12,1322.87,1370.87,1320.52,1368.79
2018-11-13,1356.62,1400.87,1353.63,1392.05
2018-11-14,1388.23,1401.43,1382.79,1385.73
2018-11-15,1382.34,1405.39,1381.29,1405.25
2018-11-16,1406.73,1415.38,1390.81,1403.28
2018-11-19,1399.0,1403.94,1380.6,1394.4
2018-11-20,1384.18,1385.96,1352.73,1355.33
2018-11-21,1344.4,1364.76,1342.16,1363.03
2018-11-22,1365.48,1371.39,1349.99,1353.92
2018-11-23,1355.17,1355.17,1306.56,1308.74
2018-11-26,1309.47,1316.47,1296.03,1304.56
2018-11-27,1314.09,1322.41,1307.2,1315.43
2018-11-28,1314.53,1341.51,1305.02,1341.08
2018-11-29,1347.74,1351.98,1312.72,1312.72
2018-11-30,1309.89,1332.93,1304.66,1329.39
2018-12-03,1365.9,1380.82,1358.1,1372.79
2018-12-04,1370.29,1378.99,1366.49,1378.75
2018-12-05,1359.27,1391.03,1355.7,1381.77
2018-12-06,1371.34,1376.32,1342.81,1345.76
2018-12-07,1344.13,1349.26,1334.39,1341.02
2018-12-10,1328.06,1340.16,1325.91,1326.85
2018-12-11,1332.52,1339.02,1328.44,1338.08
2018-12-12,1343.9,1347.74,1335.35,1338.73
2018-12-13,1341.55,1357.02,1327.02,1348.5
2018-12-14,1346.9,1346.9,1309.44,1310.46
2018-12-17,1303.88,1306.95,1284.66,1299.17
2018-12-18,1293.15,1307.9,1282.96,1293.34
2018-12-19,1295.89,1296.86,1265.75,1268.81
2018-12-20,1266.76,1282.11,1265.88,1278.16
2018-12-21,1274.04,1279.5,1259.81,1270.3
2018-12-24,1267.23,1285.69,1263.57,1284.33
2018-12-25,1269.14,1279.7,1243.97,1273.45
2018-12-26,1272.24,1280.36,1262.34,1264.07
2018-12-27,1283.17,1285.52,1246.79,1248.08
2018-12-28,1248.06,1253.84,1236.28,1250.53
2019-01-02,1250.62,1251.23,1226.87,1228.77
2019-01-03,1226.74,1240.29,1213.87,1214.5
2019-01-04,1203.67,1246.39,1201.8,1245.16
2019-01-07,1250.4,1270.36,1244.82,1268.06
2019-01-08,1262.2,1270.43,1258.57,1263.51
2019-01-09,1263.73,1285.31,1258.62,1262.52
2019-01-10,1262.1,1270.66,1255.74,1258.99
2019-01-11,1260.0,1266.67,1252.3,1261.56
2019-01-14,1263.02,1264.04,1243.53,1246.0
2019-01-15,1243.93,1267.65,1238.59,1266.27
2019-01-16,1267.14,1277.27,1262.27,1267.3
2019-01-17,1267.82,1267.82,1251.15,1251.41
2019-01-18,1255.6,1270.0,1248.85,1269.5
2019-01-21,1271.39,1283.14,1266.8,1274.79
2019-01-22,1273.47,1273.47,1247.45,1252.24
2019-01-23,1250.83,1255.41,1244.94,1251.13
2019-01-24,1252.38,1272.49,1248.06,1265.16
2019-01-25,1266.63,1276.99,1261.41,1265.49
2019-01-28,1272.37,1279.82,1257.53,1259.74
2019-01-29,1259.8,1259.8,1229.48,1243.59
2019-01-30,1238.28,1248.96,1230.82,1230.82
2019-01-31,1231.0,1243.59,1220.95,1227.99
2019-02-01,1233.38,1272.19,1233.38,1271.27
2019-02-11,1275.22,1319.18,1274.73,1316.1
2019-02-12,1316.91,1336.14,1314.91,1332.27
2019-02-13,1335.16,1362.64,1333.11,1357.67
2019-02-14,1357.78,1369.78,1349.47,1361.94
2019-02-15,1360.76,1371.96,1355.78,1357.84
2019-02-18,1364.94,1413.77,1364.94,1413.6
2019-02-19,1419.04,1427.14,1391.57,1406.04
2019-02-20,1406.99,1417.89,1387.9,1408.38
2019-02-21,1405.52,1452.39,1401.77,1412.54
2019-02-22,1409.86,1456.3,1407.29,1456.3
2019-02-25,1487.3,1538.16,1481.17,1536.37
2019-02-26,1549.24,1581.83,1532.44,1546.99
2019-02-27,1544.16,1555.59,1503.68,1520.42
2019-02-28,1522.63,1549.33,1519.76,1535.68
2019-03-01,1558.9,1568.32,1532.45,1567.87
