date,open,high,low,close
2018-03-16,2895.51,2911.19,2869.97,2870.73
2018-03-19,2870.36,2898.23,2856.17,2897.26
2018-03-20,2878.95,2907.52,2877.1,2904.4
2018-03-21,2929.0,2932.22,2879.53,2894.18
2018-03-22,2894.13,2902.77,2851.29,2866.67
2018-03-23,2786.53,2800.25,2754.66,2791.47
2018-03-26,2767.36,2773.54,2709.57,2738.87
2018-03-27,2775.63,2780.84,2726.36,2747.59
2018-03-28,2714.87,2746.88,2687.96,2694.83
2018-03-29,2699.14,2757.78,2657.49,2738.79
2018-03-30,2735.62,2740.82,2714.77,2722.15
2018-04-02,2717.12,2754.65,2707.63,2711.37
2018-04-03,2690.63,2709.91,2683.05,2697.27
2018-04-04,2706.42,2730.25,2698.89,2702.37
2018-04-09,2706.33,2721.59,2688.83,2715.73
2018-04-10,2719.52,2781.27,2710.87,2780.8
2018-04-11,2782.67,2803.88,2767.38,2785.34
2018-04-12,2785.12,2785.31,2747.77,2749.7
2018-04-13,2765.67,2771.03,2724.17,2726.4
2018-04-16,2716.58,2723.58,2656.52,2664.7
2018-04-17,2669.26,2683.5,2633.59,2635.7
2018-04-18,2666.62,2668.79,2623.97,2653.77
2018-04-19,2661.3,2693.14,2656.15,2682.55
2018-04-20,2672.36,2677.92,2632.75,2647.38
2018-04-23,2637.07,2671.01,2636.68,2664.92
2018-04-24,2669.61,2737.21,2669.61,2722.85
2018-04-25,2707.71,2717.31,2696.22,2702.98
2018-04-26,2712.52,2717.57,2652.42,2666.02
2018-04-27,2672.64,2675.1,2613.53,2653.54
2018-05-02,2662.08,2667.96,2637.06,2652.73
2018-05-03,2643.97,2671.24,2626.54,2663.98
2018-05-04,2659.27,2669.7,2643.26,2646.35
2018-05-07,2649.1,2686.22,2638.17,2683.85
2018-05-08,2683.84,2736.76,2682.79,2722.88
2018-05-09,2723.09,2725.2,2706.48,2717.24
2018-05-10,2727.52,2738.63,2712.47,2729.4
2018-05-11,2737.23,2738.65,2720.55,2724.72
2018-05-14,2736.98,2761.49,2736.04,2753.54
2018-05-15,2760.2,2760.57,2731.57,2750.83
2018-05-16,2739.89,2744.62,2714.26,2716.78
2018-05-17,2720.77,2724.39,2698.17,2700.88
2018-05-18,2697.72,2741.01,2690.99,2740.53
2018-05-21,2753.88,2761.72,2739.68,2745.8
2018-05-22,2744.32,2744.32,2711.06,2728.0
2018-05-23,2721.02,2721.02,2683.59,2683.69
2018-05-24,2684.13,2691.03,2664.12,2665.68
2018-05-25,2663.32,2679.85,2650.34,2661.29
2018-05-28,2661.21,2682.78,2650.4,2673.2
2018-05-29,2666.83,2676.68,2642.87,2663.4
2018-05-30,2632.71,2637.19,2604.91,2605.9
2018-05-31,2626.94,2661.66,2624.67,2658.29
2018-06-01,2652.25,2664.31,2637.37,2647.19
2018-06-04,2664.85,2697.75,2658.57,2694.58
2018-06-05,2697.69,2712.12,2680.24,2707.02
2018-06-06,2702.71,2703.41,2688.33,2692.18
2018-06-07,2697.51,2717.06,2693.1,2695.24
2018-06-08,2686.09,2686.15,2637.36,2652.08
2018-06-11,2644.43,2665.93,2633.08,2660.41
2018-06-12,2662.39,2691.97,2650.97,2687.7
2018-06-13,2681.31,2686.07,2662.75,2671.63
2018-06-14,2662.23,2691.04,2659.57,2671.3
2018-06-15,2657.59,2677.31,2657.51,2667.98
2018-06-19,2638.4,2646.64,2571.69,2599.78
2018-06-20,2588.12,2607.47,2567.5,2598.33
2018-06-21,2597.3,2628.04,2575.17,2579.05
2018-06-22,2564.87,2586.33,2553.3,2583.71
2018-06-25,2593.62,2595.99,2535.12,2536.46
2018-06-26,2516.08,2519.16,2470.15,2506.72
2018-06-27,2500.07,2512.59,2438.04,2452.64
2018-06-28,2431.86,2461.17,2418.3,2425.18
2018-06-29,2431.81,2481.32,2429.59,2479.91
2018-07-02,2473.31,2473.73,2370.4,2386.38
2018-07-03,2389.36,2395.08,2331.84,2388.98
2018-07-04,2381.25,2403.51,2365.89,2368.43
2018-07-05,2370.86,2398.56,2352.97,2374.36
2018-07-06,2378.87,2422.4,2349.48,2402.62
2018-07-09,2410.52,2471.8,2410.52,2471.29
2018-07-10,2475.98,2477.84,2448.86,2471.23
2018-07-11,2420.18,2443.35,2409.31,2432.28
2018-07-12,2425.67,2490.44,2425.67,2474.62
2018-07-13,2480.82,2481.56,2464.95,2476.86
2018-07-16,2471.15,2484.17,2438.86,2448.77
2018-07-17,2443.55,2446.1,2414.35,2430.44
2018-07-18,2437.38,2458.48,2419.32,2420.76
2018-07-19,2432.89,2452.45,2418.66,2426.16
2018-07-20,2426.1,2506.94,2409.05,2493.77
2018-07-23,2482.05,2533.77,2478.19,2526.81
2018-07-24,2534.07,2579.59,2534.07,2563.58
2018-07-25,2573.93,2573.96,2550.97,2563.69
2018-07-26,2570.48,2578.72,2525.67,2530.99
2018-07-27,2529.66,2541.23,2515.89,2525.09
2018-07-30,2525.38,2562.76,2515.55,2541.31
2018-07-31,2537.03,2553.81,2521.82,2545.12
2018-08-01,2557.61,2570.31,2489.12,2490.25
2018-08-02,2483.76,2485.41,2412.96,2440.31
2018-08-03,2438.84,2452.07,2413.25,2413.5
2018-08-06,2417.3,2448.98,2393.68,2406.54
2018-08-07,2416.01,2480.1,2407.64,2479.78
2018-08-08,2476.4,2481.84,2443.07,2447.0
2018-08-09,2437.45,2510.36,2435.79,2504.62
2018-08-10,2505.31,2518.11,2485.98,2503.21
2018-08-13,2480.1,2485.23,2442.23,2478.51
2018-08-14,2475.47,2482.71,2454.98,2469.2
2018-08-15,2467.25,2467.45,2405.6,2408.72
2018-08-16,2381.01,2430.92,2367.05,2405.16
2018-08-17,2427.47,2429.68,2370.04,2374.17
2018-08-20,2386.14,2409.13,2370.82,2409.13
2018-08-21,2411.98,2461.14,2410.89,2452.38
2018-08-22,2461.4,2461.4,2438.94,2450.15
2018-08-23,2453.66,2474.69,2435.16,2461.07
2018-08-24,2449.37,2496.39,2438.72,2472.0
2018-08-27,2484.41,2522.34,2482.52,2522.34
2018-08-28,2524.92,2530.5,2503.81,2511.15
2018-08-29,2506.15,2515.0,2497.82,2503.48
2018-08-30,2506.53,2519.4,2479.21,2479.21
2018-08-31,2462.8,2490.46,2455.99,2474.48
2018-09-03,2461.86,2470.51,2445.87,2465.88
2018-09-04,2467.25,2507.04,2451.72,2500.44
2018-09-05,2488.9,2493.47,2441.23,2441.23
2018-09-06,2432.4,2449.83,2408.93,2416.03
2018-09-07,2424.42,2458.26,2416.16,2437.68
2018-09-10,2431.18,2440.11,2410.79,2413.43
2018-09-11,2412.18,2422.94,2387.64,2398.77
2018-09-12,2389.28,2398.73,2373.04,2381.39
2018-09-13,2413.41,2420.0,2381.03,2415.31
2018-09-14,2421.66,2434.67,2410.66,2425.42
2018-09-17,2411.38,2418.14,2397.94,2399.88
2018-09-18,2391.95,2459.77,2391.73,2458.77
2018-09-19,2455.44,2505.0,2452.58,2487.08
2018-09-20,2492.4,2503.1,2480.54,2487.42
2018-09-21,2495.74,2573.6,2485.41,2573.6
2018-09-25,2545.21,2560.72,2536.43,2547.79
2018-09-26,2555.92,2610.59,2553.17,2582.77
2018-09-27,2582.12,2584.07,2561.58,2575.45
2018-09-28,2580.66,2618.83,2577.98,2606.67
2018-10-08,2544.49,2548.89,2481.18,2486.82
2018-10-09,2481.59,2506.27,2476.35,2491.66
2018-10-10,2495.86,2518.61,2472.19,2494.06
2018-10-11,2412.22,2446.37,2369.03,2390.5
2018-10-12,2398.18,2452.69,2390.99,2444.13
2018-10-15,2443.73,2448.26,2407.55,2412.48
2018-10-16,2414.32,2459.88,2407.0,2415.49
2018-10-17,2446.48,2451.19,2384.14,2429.21
2018-10-18,2416.37,2416.37,2367.71,2369.07
2018-10-19,2353.84,2451.76,2344.98,2446.32
2018-10-22,2463.49,2566.63,2463.49,2540.15
2018-10-23,2539.65,2544.3,2451.67,2464.81
2018-10-24,2459.32,2530.77,2459.21,2477.49
2018-10-25,2419.11,2486.76,2415.49,2485.1
2018-10-26,2487.0,2499.76,2445.83,2468.91
2018-10-29,2461.92,2465.37,2377.99,2389.58
2018-10-30,2380.47,2449.29,2378.82,2415.65
2018-10-31,2424.16,2460.84,2413.34,2451.12
2018-11-01,2474.27,2500.12,2455.73,2460.16
2018-11-02,2522.39,2544.19,2489.07,2542.77
2018-11-05,2520.88,2524.65,2489.59,2511.59
2018-11-06,2507.36,2509.64,2478.38,2499.68
2018-11-07,2503.68,2521.15,2479.25,2482.33
2018-11-08,2507.59,2511.0,2480.33,2486.0
2018-11-09,2469.89,2469.89,2434.08,2434.21
2018-11-12,2426.83,2447.46,2419.97,2444.97
2018-11-13,2415.3,2474.82,2413.78,2462.97
2018-11-14,2462.18,2462.18,2425.97,2429.99
2018-11-15,2430.19,2459.43,2427.07,2459.14
2018-11-16,2458.48,2482.44,2443.12,2461.44
2018-11-19,2466.43,2492.08,2461.8,2492.08
2018-11-20,2475.23,2484.01,2441.85,2446.79
2018-11-21,2425.72,2454.46,2425.23,2451.27
2018-11-22,2455.77,2456.91,2426.12,2437.64
2018-11-23,2433.53,2441.32,2398.73,2399.2
2018-11-26,2409.47,2423.46,2393.98,2401.9
2018-11-27,2407.23,2416.44,2387.93,2394.29
2018-11-28,2396.3,2426.66,2394.25,2421.13
2018-11-29,2437.92,2441.42,2401.85,2401.85
2018-11-30,2403.23,2430.65,2402.54,2428.04
2018-12-03,2492.43,2500.57,2467.94,2488.06
2018-12-04,2488.58,2496.81,2476.91,2496.14
2018-12-05,2467.56,2492.32,2465.25,2481.79
2018-12-06,2453.56,2460.23,2431.86,2434.49
2018-12-07,2441.38,2444.98,2427.89,2430.72
2018-12-10,2410.17,2425.74,2399.32,2408.61
2018-12-11,2408.92,2420.52,2405.87,2415.58
2018-12-12,2437.61,2437.61,2414.33,2423.32
2018-12-13,2429.39,2469.7,2423.57,2457.9
2018-12-14,2446.81,2448.8,2423.09,2423.38
2018-12-17,2420.58,2430.89,2409.01,2425.94
2018-12-18,2409.58,2427.68,2388.98,2397.87
2018-12-19,2401.91,2403.9,2366.4,2369.55
2018-12-20,2363.0,2372.37,2319.1,2334.92
2018-12-21,2325.98,2327.44,2288.4,2306.15
2018-12-24,2293.75,2311.73,2286.99,2309.23
2018-12-25,2285.66,2308.61,2256.47,2297.33
2018-12-26,2293.29,2303.2,2278.29,2281.56
2018-12-27,2310.81,2313.05,2275.04,2276.06
2018-12-28,2279.7,2305.91,2278.25,2293.1
2019-01-02,2298.18,2301.06,2252.75,2262.79
2019-01-03,2259.48,2287.78,2253.94,2269.24
2019-01-04,2252.74,2316.35,2249.37,2314.65
2019-01-07,2329.03,2331.6,2306.9,2314.32
2019-01-08,2312.17,2312.17,2298.95,2305.17
2019-01-09,2320.91,2360.36,2318.44,2332.72
2019-01-10,2333.22,2345.33,2321.3,2331.85
2019-01-11,2342.02,2360.06,2334.91,2354.5
2019-01-14,2350.26,2354.31,2330.0,2331.14
2019-01-15,2337.7,2380.6,2332.41,2378.37
2019-01-16,2375.17,2385.22,2366.34,2381.22
2019-01-17,2388.59,2396.8,2370.58,2371.35
2019-01-18,2385.62,2422.03,2380.56,2417.36
2019-01-21,2418.0,2443.23,2418.0,2432.49
2019-01-22,2430.43,2430.43,2394.18,2401.23
2019-01-23,2397.41,2414.02,2392.64,2397.05
2019-01-24,2401.38,2414.89,2385.1,2411.56
2019-01-25,2419.26,2453.67,2418.01,2441.64
2019-01-28,2455.28,2473.12,2429.88,2437.03
2019-01-29,2433.31,2461.52,2423.46,2455.9
2019-01-30,2445.86,2462.61,2439.33,2440.01
2019-01-31,2454.64,2487.1,2450.18,2483.47
2019-02-01,2502.1,2503.55,2479.34,2499.64
2019-02-11,2485.5,2528.38,2484.65,2527.47
2019-02-12,2528.1,2537.29,2515.03,2533.18
2019-02-13,2538.42,2587.88,2528.23,2580.61
2019-02-14,2572.64,2585.51,2564.87,2576.31
2019-02-15,2566.34,2568.79,2515.89,2517.46
2019-02-18,2540.53,2583.4,2540.3,2582.85
2019-02-19,2586.86,2614.36,2568.18,2579.05
2019-02-20,2593.79,2599.55,2569.98,2588.17
2019-02-21,2586.74,2615.47,2569.48,2577.23
2019-02-22,2576.0,2623.09,2555.73,2623.07
2019-02-25,2652.91,2788.67,2652.91,2787.7
2019-02-26,2781.31,2804.16,2729.48,2733.9
2019-02-27,2739.11,2794.93,2722.31,2750.34
2019-02-28,2749.87,2767.86,2733.03,2743.97
2019-03-01,2764.95,2819.47,2747.21,2819.47
