date,open,high,low,close
2019-02-20 13:55:00,2574.17,2577.53,2574.17,2576.98
2019-02-20 14:00:00,2576.91,2581.9,2576.91,2580.75
2019-02-20 14:05:00,2580.75,2584.47,2580.35,2584.47
2019-02-20 14:10:00,2584.32,2586.26,2581.97,2583.01
2019-02-20 14:15:00,2583.01,2583.58,2581.31,2582.64
2019-02-20 14:20:00,2582.26,2584.28,2579.95,2583.94
2019-02-20 14:25:00,2584.41,2585.63,2583.86,2584.8
2019-02-20 14:30:00,2585.3,2585.8,2584.01,2584.65
2019-02-20 14:35:00,2584.67,2589.32,2584.47,2588.42
2019-02-20 14:40:00,2588.65,2589.6,2586.54,2587.04
2019-02-20 14:45:00,2586.99,2587.41,2585.82,2586.73
2019-02-20 14:50:00,2587.28,2587.73,2585.38,2585.38
2019-02-20 14:55:00,2584.78,2586.71,2584.78,2586.71
2019-02-20 15:00:00,2586.35,2588.35,2586.35,2588.35
2019-02-21 09:35:00,2586.74,2586.74,2575.78,2579.64
2019-02-21 09:40:00,2579.92,2582.06,2575.56,2575.75
2019-02-21 09:45:00,2575.83,2580.3,2574.38,2579.45
2019-02-21 09:50:00,2580.0,2585.15,2577.83,2582.6
2019-02-21 09:55:00,2582.24,2585.72,2582.24,2585.15
2019-02-21 10:00:00,2584.95,2585.67,2581.01,2585.66
2019-02-21 10:05:00,2585.93,2590.8,2585.12,2590.8
2019-02-21 10:10:00,2590.8,2591.04,2587.09,2590.82
2019-02-21 10:15:00,2591.03,2591.4,2585.36,2585.53
2019-02-21 10:20:00,2585.86,2586.46,2581.7,2582.35
2019-02-21 10:25:00,2581.98,2583.38,2580.36,2580.88
2019-02-21 10:30:00,2580.93,2586.58,2580.91,2586.2
2019-02-21 10:35:00,2586.43,2588.27,2586.01,2586.5
2019-02-21 10:40:00,2585.81,2587.87,2585.81,2587.42
2019-02-21 10:45:00,2587.49,2588.36,2584.47,2584.47
2019-02-21 10:50:00,2584.68,2588.88,2584.4,2588.52
2019-02-21 10:55:00,2589.17,2591.75,2588.88,2591.32
2019-02-21 11:00:00,2591.18,2597.32,2590.81,2596.96
2019-02-21 11:05:00,2597.28,2598.23,2594.98,2594.98
2019-02-21 11:10:00,2594.89,2597.43,2593.9,2596.65
2019-02-21 11:15:00,2596.91,2596.99,2592.82,2594.12
2019-02-21 11:20:00,2594.77,2595.17,2593.8,2595.12
2019-02-21 11:25:00,2594.99,2597.69,2590.74,2590.74
2019-02-21 11:30:00,2590.27,2592.6,2590.27,2592.2
2019-02-21 13:05:00,2592.23,2597.84,2592.15,2597.43
2019-02-21 13:10:00,2598.1,2600.07,2597.62,2598.96
2019-02-21 13:15:00,2599.19,2603.86,2598.49,2603.47
2019-02-21 13:20:00,2603.51,2607.29,2603.51,2606.71
2019-02-21 13:25:00,2606.55,2608.15,2605.08,2607.06
2019-02-21 13:30:00,2606.51,2608.69,2605.78,2608.69
2019-02-21 13:35:00,2609.24,2611.8,2608.54,2609.39
2019-02-21 13:40:00,2609.73,2614.69,2609.1,2614.69
2019-02-21 13:45:00,2614.69,2614.96,2613.17,2613.65
2019-02-21 13:50:00,2613.6,2614.55,2604.47,2604.99
2019-02-21 13:55:00,2604.74,2604.8,2601.83,2601.83
2019-02-21 14:00:00,2601.26,2601.26,2589.22,2592.28
2019-02-21 14:05:00,2591.86,2594.47,2588.64,2594.32
2019-02-21 14:10:00,2594.39,2595.34,2592.84,2593.15
2019-02-21 14:15:00,2592.44,2593.14,2587.22,2587.22
2019-02-21 14:20:00,2587.64,2588.12,2577.98,2578.83
