date,open,high,low,close
2019-01-28,7641.29,7704.85,7569.77,7589.58
2019-01-29,7575.43,7578.13,7428.4,7551.3
2019-01-30,7518.03,7580.22,7470.36,7470.47
2019-01-31,7485.79,7552.56,7428.86,7479.22
2019-02-01,7524.67,7684.11,7517.83,7684.0
2019-02-11,7695.17,7922.54,7695.17,7919.05
2019-02-12,7915.06,8027.63,7903.9,8010.07
2019-02-13,8029.97,8191.98,8016.78,8171.21
2019-02-14,8182.32,8260.33,8141.1,8219.96
2019-02-15,8198.45,8223.64,8117.51,8125.63
2019-02-18,8187.89,8446.92,8187.89,8446.92
2019-02-19,8480.76,8537.35,8350.86,8440.87
2019-02-20,8443.98,8488.47,8372.96,8473.43
2019-02-21,8467.15,8619.62,8416.17,8451.71
2019-02-22,8431.56,8651.2,8393.86,8651.2
2019-02-25,8804.97,9134.58,8785.42,9134.58
2019-02-26,9162.92,9276.45,9036.75,9089.04
2019-02-27,9062.97,9158.2,8901.72,9005.77
2019-02-28,9001.18,9097.4,8970.65,9031.93
2019-03-01,9111.96,9167.65,9005.49,9167.65
