date,open,high,low,close
2018-10-09,3290.17,3309.8,3276.13,3288.69
2018-10-10,3295.43,3315.73,3256.58,3281.6
2018-10-11,3179.54,3209.52,3099.04,3124.11
2018-10-12,3123.37,3184.12,3094.97,3170.73
2018-10-15,3173.85,3183.13,3120.23,3126.45
2018-10-16,3128.58,3166.09,3089.37,3100.97
2018-10-17,3140.68,3149.13,3062.55,3118.25
2018-10-18,3097.79,3097.79,3043.38,3044.39
2018-10-19,3017.75,3137.75,3009.5,3134.95
2018-10-22,3159.56,3297.38,3159.56,3270.27
2018-10-23,3273.13,3276.02,3163.57,3183.43
2018-10-24,3169.46,3245.4,3164.29,3188.2
2018-10-25,3107.84,3197.32,3099.89,3194.31
2018-10-26,3204.28,3218.1,3151.92,3173.64
2018-10-29,3157.49,3158.81,3062.58,3076.89
2018-10-30,3061.93,3146.63,3050.77,3110.26
2018-10-31,3116.66,3168.92,3106.03,3153.82
2018-11-01,3185.2,3217.8,3173.1,3177.03
2018-11-02,3258.61,3290.25,3222.44,3290.25
2018-11-05,3269.47,3279.88,3230.36,3262.84
2018-11-06,3254.98,3254.98,3213.9,3243.15
2018-11-07,3243.88,3270.5,3218.42,3221.91
2018-11-08,3251.73,3253.57,3207.71,3212.77
2018-11-09,3193.3,3193.3,3166.31,3167.44
2018-11-12,3160.25,3206.51,3152.44,3205.14
2018-11-13,3164.92,3254.77,3161.1,3237.38
2018-11-14,3233.64,3239.24,3200.23,3204.94
2018-11-15,3201.28,3242.38,3198.78,3242.37
2018-11-16,3242.88,3282.39,3223.72,3257.67
2018-11-19,3258.79,3294.6,3251.07,3294.6
2018-11-20,3268.08,3278.78,3213.68,3218.41
2018-11-21,3187.1,3230.26,3185.24,3226.49
2018-11-22,3232.97,3235.45,3199.7,3214.43
2018-11-23,3208.59,3212.2,3139.39,3143.48
2018-11-26,3148.67,3169.44,3131.64,3141.24
2018-11-27,3152.77,3162.01,3126.29,3137.24
2018-11-28,3137.75,3179.41,3126.62,3178.93
2018-11-29,3198.83,3204.86,3137.65,3137.65
2018-11-30,3136.2,3175.15,3132.42,3172.69
2018-12-03,3260.69,3273.64,3228.36,3260.95
2018-12-04,3256.23,3267.94,3243.7,3267.71
2018-12-05,3224.26,3266.9,3219.98,3252.0
2018-12-06,3218.11,3223.52,3179.89,3181.67
2018-12-07,3187.49,3193.82,3176.71,3181.56
2018-12-10,3153.52,3170.15,3134.38,3144.76
2018-12-11,3148.23,3161.96,3143.61,3159.82
2018-12-12,3181.57,3182.21,3160.28,3170.61
2018-12-13,3178.89,3234.08,3169.42,3219.69
2018-12-14,3207.35,3210.72,3165.91,3165.91
2018-12-17,3158.28,3167.51,3134.37,3161.2
2018-12-18,3139.95,3165.0,3114.47,3128.43
2018-12-19,3133.74,3137.01,3086.76,3091.13
2018-12-20,3083.54,3097.72,3044.29,3067.42
2018-12-21,3055.33,3057.4,3007.61,3029.4
2018-12-24,3015.5,3040.35,3007.33,3038.2
2018-12-25,3006.88,3030.14,2964.88,3017.28
2018-12-26,3012.87,3029.06,2996.48,3002.03
2018-12-27,3042.95,3047.23,2990.51,2990.51
2018-12-28,2994.8,3024.35,2984.82,3010.65
2019-01-02,3017.07,3018.78,2958.49,2969.54
2019-01-03,2963.02,3000.44,2953.25,2964.84
2019-01-04,2940.19,3036.81,2935.83,3035.87
2019-01-07,3055.15,3061.75,3035.91,3054.3
2019-01-08,3049.87,3055.51,3038.53,3047.7
2019-01-09,3065.23,3117.96,3062.85,3078.48
2019-01-10,3077.48,3092.54,3062.57,3072.69
2019-01-11,3082.26,3102.83,3071.03,3094.78
2019-01-14,3092.5,3097.41,3064.38,3067.78
2019-01-15,3071.52,3129.37,3064.67,3127.99
2019-01-16,3126.13,3135.01,3117.29,3128.65
2019-01-17,3132.63,3141.71,3110.06,3111.42
2019-01-18,3124.5,3171.69,3120.35,3168.17
2019-01-21,3170.88,3199.21,3170.88,3185.64
2019-01-22,3181.95,3181.95,3135.34,3143.32
2019-01-23,3136.1,3157.63,3131.87,3141.05
2019-01-24,3146.6,3165.63,3125.3,3158.78
2019-01-25,3165.18,3203.17,3164.41,3184.47
2019-01-28,3203.12,3228.87,3174.72,3183.78
2019-01-29,3177.26,3200.99,3148.23,3193.97
2019-01-30,3181.66,3202.9,3167.89,3168.48
2019-01-31,3182.7,3216.07,3178.01,3201.63
2019-02-01,3225.73,3247.5,3207.72,3247.4
2019-02-11,3239.81,3307.06,3239.81,3306.47
2019-02-12,3306.35,3335.36,3298.63,3330.34
2019-02-13,3337.78,3405.58,3329.14,3397.03
2019-02-14,3392.85,3415.4,3381.98,3402.14
2019-02-15,3391.24,3395.03,3335.87,3338.7
2019-02-18,3366.42,3445.74,3366.42,3445.74
2019-02-19,3454.72,3480.79,3419.07,3439.61
2019-02-20,3449.93,3463.77,3421.51,3451.93
2019-02-21,3450.14,3500.25,3431.63,3442.71
2019-02-22,3439.38,3520.12,3417.98,3520.12
2019-02-25,3575.85,3729.48,3574.69,3729.48
2019-02-26,3734.71,3762.11,3679.27,3684.69
2019-02-27,3682.81,3737.63,3638.33,3678.39
2019-02-28,3675.26,3695.46,3650.05,3669.37
2019-03-01,3699.22,3749.71,3668.77,3749.71
