date,open,high,low,close
2018-01-02,3314.03,3349.05,3314.03,3348.33
2018-01-03,3347.74,3379.92,3345.29,3369.11
2018-01-04,3371.0,3392.83,3365.3,3385.71
2018-01-05,3386.46,3402.07,3380.25,3391.75
2018-01-08,3391.55,3412.73,3384.56,3409.48
2018-01-09,3406.11,3417.23,3403.59,3413.9
2018-01-10,3414.11,3430.21,3398.84,3421.83
2018-01-11,3415.59,3426.48,3405.64,3425.34
2018-01-12,3423.88,3435.42,3417.98,3428.94
2018-01-15,3428.95,3442.5,3402.31,3410.49
2018-01-16,3403.47,3437.58,3401.96,3436.59
2018-01-17,3438.58,3465.2,3430.51,3444.67
2018-01-18,3449.88,3476.55,3448.79,3474.75
2018-01-19,3481.62,3498.43,3474.29,3487.86
2018-01-22,3476.99,3503.39,3475.67,3501.36
2018-01-23,3504.34,3547.22,3504.34,3546.5
2018-01-24,3553.48,3569.49,3527.11,3559.47
2018-01-25,3555.17,3571.48,3528.03,3548.31
2018-01-26,3535.49,3574.9,3534.2,3558.13
2018-01-29,3563.64,3587.03,3510.27,3523.0
2018-01-30,3511.5,3523.05,3484.66,3488.01
2018-01-31,3470.51,3495.45,3454.73,3480.83
2018-02-01,3478.67,3495.09,3424.42,3446.98
2018-02-02,3419.22,3463.16,3388.86,3462.08
2018-02-05,3411.67,3487.72,3406.24,3487.5
2018-02-06,3418.01,3440.12,3364.22,3370.65
2018-02-07,3412.74,3425.54,3304.01,3309.26
2018-02-08,3281.05,3307.16,3225.71,3262.05
2018-02-09,3172.85,3180.11,3062.74,3129.85
2018-02-12,3128.37,3168.13,3113.61,3154.13
2018-02-13,3176.11,3219.22,3176.11,3184.96
2018-02-14,3188.25,3203.5,3171.38,3199.16
2018-02-22,3237.57,3269.92,3234.12,3268.56
2018-02-23,3275.43,3294.13,3258.49,3289.02
2018-02-26,3307.3,3335.99,3281.62,3329.57
2018-02-27,3328.67,3328.67,3284.63,3292.07
2018-02-28,3264.06,3277.83,3239.84,3259.41
2018-03-01,3235.09,3280.15,3228.58,3273.75
2018-03-02,3248.45,3269.94,3242.27,3254.53
2018-03-05,3255.87,3269.4,3236.72,3256.93
2018-03-06,3266.49,3290.25,3243.65,3289.64
2018-03-07,3288.86,3308.41,3264.76,3271.67
2018-03-08,3268.35,3289.5,3261.55,3288.41
2018-03-09,3291.43,3309.72,3283.56,3307.17
2018-03-12,3319.21,3333.56,3313.56,3326.7
2018-03-13,3324.12,3333.88,3307.38,3310.24
2018-03-14,3298.67,3304.98,3287.36,3291.38
2018-03-15,3277.51,3297.1,3273.2,3291.11
2018-03-16,3290.21,3300.57,3269.28,3269.88
2018-03-19,3264.93,3280.57,3251.05,3279.25
2018-03-20,3257.22,3292.57,3252.43,3290.64
2018-03-21,3299.73,3314.21,3268.88,3280.95
2018-03-22,3281.27,3288.8,3242.76,3263.48
2018-03-23,3172.77,3188.24,3110.66,3152.76
2018-03-26,3117.32,3134.28,3091.46,3133.72
2018-03-27,3164.8,3172.78,3143.57,3166.65
2018-03-28,3130.57,3165.21,3117.53,3122.29
2018-03-29,3127.26,3174.51,3098.25,3160.53
2018-03-30,3161.79,3177.72,3152.89,3168.9
2018-04-02,3169.78,3192.34,3159.99,3163.18
2018-04-03,3130.01,3144.33,3119.13,3136.63
2018-04-04,3147.05,3163.34,3128.87,3131.11
2018-04-09,3125.44,3146.09,3110.3,3138.29
2018-04-10,3144.26,3190.65,3139.08,3190.32
2018-04-11,3197.37,3220.85,3191.59,3208.08
2018-04-12,3203.28,3205.25,3177.05,3180.16
2018-04-13,3192.04,3197.9,3155.51,3159.05
2018-04-16,3152.89,3153.11,3096.1,3110.65
2018-04-17,3112.97,3118.76,3064.03,3066.8
2018-04-18,3091.91,3096.89,3041.63,3091.4
2018-04-19,3094.27,3127.44,3090.29,3117.38
2018-04-20,3105.46,3111.17,3065.92,3071.54
2018-04-23,3063.44,3085.06,3045.94,3068.01
2018-04-24,3069.75,3136.04,3069.75,3128.93
2018-04-25,3112.4,3122.91,3107.0,3117.97
2018-04-26,3119.5,3121.93,3067.93,3075.03
2018-04-27,3082.41,3088.03,3049.91,3082.23
2018-05-02,3087.41,3097.6,3064.76,3081.18
2018-05-03,3074.52,3105.66,3056.16,3100.86
2018-05-04,3093.12,3104.09,3086.78,3091.03
2018-05-07,3094.9,3136.84,3091.66,3136.64
2018-05-08,3135.3,3169.7,3134.06,3161.5
2018-05-09,3160.14,3165.37,3145.66,3159.15
2018-05-10,3169.05,3176.14,3155.53,3174.41
2018-05-11,3179.8,3180.76,3162.21,3163.26
2018-05-14,3167.04,3183.82,3163.48,3174.03
2018-05-15,3180.42,3192.81,3164.52,3192.12
2018-05-16,3180.23,3191.95,3166.81,3169.57
2018-05-17,3170.01,3172.77,3148.62,3154.28
2018-05-18,3151.08,3193.45,3144.78,3193.3
2018-05-21,3206.18,3219.74,3203.34,3213.84
2018-05-22,3211.25,3214.59,3192.23,3214.35
2018-05-23,3205.44,3205.44,3168.96,3168.96
2018-05-24,3167.94,3173.53,3152.07,3154.65
2018-05-25,3148.41,3156.73,3131.07,3141.3
2018-05-28,3136.81,3149.66,3115.96,3135.08
2018-05-29,3129.62,3143.21,3112.15,3120.46
2018-05-30,3081.14,3085.4,3041.0,3041.44
2018-05-31,3061.83,3098.08,3054.27,3095.47
2018-06-01,3084.75,3102.09,3059.79,3075.14
2018-06-04,3083.43,3098.4,3076.99,3091.19
2018-06-05,3088.01,3114.77,3080.05,3114.21
2018-06-06,3109.17,3117.53,3103.53,3115.18
2018-06-07,3121.18,3128.72,3105.58,3109.5
2018-06-08,3100.6,3100.68,3053.29,3067.15
2018-06-11,3057.34,3063.61,3037.91,3052.78
2018-06-12,3053.03,3081.45,3034.1,3079.8
2018-06-13,3071.46,3071.46,3044.12,3049.8
2018-06-14,3038.07,3066.05,3032.41,3044.16
2018-06-15,3037.45,3048.8,3008.73,3021.9
2018-06-19,2982.65,2984.97,2871.35,2907.82
2018-06-20,2889.98,2925.56,2872.16,2915.73
2018-06-21,2912.0,2940.59,2872.62,2875.81
2018-06-22,2855.58,2891.97,2837.14,2889.76
2018-06-25,2903.45,2908.62,2857.87,2859.34
2018-06-26,2829.99,2850.24,2803.79,2844.51
2018-06-27,2842.4,2854.26,2798.8,2813.18
2018-06-28,2799.9,2825.99,2782.45,2786.9
2018-06-29,2789.81,2848.37,2782.38,2847.42
2018-07-02,2841.58,2845.68,2756.82,2775.56
2018-07-03,2774.57,2786.89,2722.45,2786.89
2018-07-04,2776.63,2793.18,2754.16,2759.13
2018-07-05,2755.34,2777.52,2727.94,2733.88
2018-07-06,2731.35,2768.87,2691.02,2747.23
2018-07-09,2752.45,2815.79,2752.45,2815.11
2018-07-10,2819.71,2828.49,2800.63,2827.63
2018-07-11,2780.7,2794.36,2752.44,2777.77
2018-07-12,2771.04,2844.19,2771.04,2837.66
2018-07-13,2831.43,2835.46,2818.85,2831.18
2018-07-16,2827.08,2837.51,2804.49,2814.04
2018-07-17,2806.89,2806.92,2774.76,2798.13
2018-07-18,2801.78,2818.4,2786.04,2787.26
2018-07-19,2791.02,2805.01,2764.49,2772.55
2018-07-20,2769.75,2837.86,2753.84,2829.27
2018-07-23,2815.2,2863.57,2809.62,2859.54
2018-07-24,2862.27,2911.46,2862.27,2905.56
2018-07-25,2911.45,2912.31,2894.04,2903.65
2018-07-26,2905.79,2915.3,2875.7,2882.23
2018-07-27,2879.69,2889.69,2864.11,2873.59
2018-07-30,2871.94,2896.01,2850.3,2869.05
2018-07-31,2866.9,2884.68,2854.32,2876.4
2018-08-01,2882.51,2897.4,2823.93,2824.53
2018-08-02,2815.34,2815.34,2726.48,2768.02
2018-08-03,2763.4,2777.66,2740.43,2740.44
2018-08-06,2736.53,2760.47,2692.32,2705.16
2018-08-07,2711.74,2779.37,2696.04,2779.37
2018-08-08,2771.13,2779.91,2741.07,2744.07
2018-08-09,2729.58,2801.66,2726.22,2794.38
2018-08-10,2791.4,2806.11,2777.51,2795.31
2018-08-13,2769.02,2789.8,2742.56,2785.87
2018-08-14,2780.74,2789.44,2766.57,2780.96
2018-08-15,2777.25,2777.7,2721.24,2723.26
2018-08-16,2691.43,2732.95,2672.74,2705.19
2018-08-17,2723.89,2730.33,2665.59,2668.97
2018-08-20,2673.07,2698.47,2653.11,2698.47
2018-08-21,2700.34,2739.17,2696.29,2733.83
2018-08-22,2731.96,2731.96,2709.06,2714.61
2018-08-23,2714.87,2736.01,2700.8,2724.62
2018-08-24,2717.08,2748.82,2705.32,2729.43
2018-08-27,2736.32,2780.9,2736.32,2780.9
2018-08-28,2782.29,2791.39,2769.4,2777.98
2018-08-29,2774.86,2778.54,2762.35,2769.29
2018-08-30,2769.33,2780.53,2736.35,2737.74
2018-08-31,2730.11,2744.63,2710.54,2725.25
2018-09-03,2716.4,2722.85,2692.36,2720.73
2018-09-04,2720.65,2756.61,2712.38,2750.58
2018-09-05,2741.38,2745.47,2704.34,2704.34
2018-09-06,2697.58,2719.41,2683.74,2691.59
2018-09-07,2696.68,2728.55,2683.72,2702.3
2018-09-10,2698.01,2703.43,2667.32,2669.48
2018-09-11,2668.49,2680.57,2652.7,2664.8
2018-09-12,2659.74,2672.07,2647.17,2656.11
2018-09-13,2679.21,2689.06,2653.19,2686.58
2018-09-14,2688.78,2694.92,2675.29,2681.64
2018-09-17,2671.29,2671.29,2647.92,2651.79
2018-09-18,2644.3,2700.19,2644.3,2699.95
2018-09-19,2694.8,2746.08,2690.99,2730.85
2018-09-20,2732.17,2743.96,2724.08,2729.24
2018-09-21,2733.87,2797.49,2722.03,2797.48
2018-09-25,2775.07,2790.03,2771.16,2781.14
2018-09-26,2785.32,2827.34,2783.34,2806.81
2018-09-27,2805.79,2810.51,2786.32,2791.77
2018-09-28,2794.26,2821.76,2791.84,2821.35
2018-10-08,2768.21,2771.94,2710.18,2716.51
2018-10-09,2713.73,2734.31,2711.2,2721.01
2018-10-10,2723.72,2743.55,2703.06,2725.84
2018-10-11,2643.07,2661.29,2560.32,2583.46
2018-10-12,2574.04,2615.92,2536.67,2606.91
2018-10-15,2605.91,2611.97,2564.74,2568.1
2018-10-16,2567.76,2597.72,2536.44,2546.33
2018-10-17,2574.31,2582.55,2517.57,2561.61
2018-10-18,2544.91,2544.91,2485.62,2486.42
2018-10-19,2460.08,2553.39,2449.2,2550.47
2018-10-22,2565.64,2675.41,2565.64,2654.88
2018-10-23,2652.65,2659.81,2583.26,2594.83
2018-10-24,2579.97,2640.4,2577.77,2603.3
2018-10-25,2540.93,2606.1,2531.53,2603.8
2018-10-26,2610.9,2626.12,2580.85,2598.85
2018-10-29,2593.59,2595.54,2529.19,2542.1
2018-10-30,2538.57,2586.92,2521.78,2568.05
2018-10-31,2573.01,2612.92,2567.03,2602.78
2018-11-01,2617.03,2636.8,2603.65,2606.24
2018-11-02,2649.25,2676.48,2628.87,2676.48
2018-11-05,2665.43,2673.19,2639.27,2665.43
2018-11-06,2660.72,2660.86,2635.32,2659.36
2018-11-07,2659.84,2675.68,2639.25,2641.34
2018-11-08,2660.09,2662.37,2632.3,2635.63
2018-11-09,2621.24,2621.24,2598.16,2598.87
2018-11-12,2593.2,2631.17,2590.21,2630.52
2018-11-13,2600.5,2666.49,2597.35,2654.88
2018-11-14,2648.31,2658.31,2627.96,2632.24
2018-11-15,2632.14,2668.17,2631.89,2668.17
2018-11-16,2669.78,2695.57,2657.03,2679.11
2018-11-19,2681.9,2703.51,2674.18,2703.51
2018-11-20,2684.29,2690.83,2643.36,2645.85
2018-11-21,2619.82,2653.8,2617.78,2651.51
2018-11-22,2655.9,2658.0,2634.48,2645.43
2018-11-23,2640.67,2642.04,2577.35,2579.48
2018-11-26,2580.84,2595.0,2568.04,2575.81
2018-11-27,2585.83,2592.54,2566.17,2574.68
2018-11-28,2575.45,2601.96,2561.56,2601.74
2018-11-29,2613.78,2617.55,2567.44,2567.44
2018-11-30,2564.56,2590.21,2555.32,2588.19
2018-12-03,2647.13,2665.3,2629.18,2654.8
2018-12-04,2651.56,2666.08,2644.9,2665.96
2018-12-05,2629.83,2660.39,2625.91,2649.81
2018-12-06,2629.82,2633.68,2603.13,2605.18
2018-12-07,2609.34,2614.58,2599.28,2605.89
2018-12-10,2589.19,2599.76,2576.24,2584.58
2018-12-11,2587.01,2596.15,2583.2,2594.09
2018-12-12,2608.11,2610.01,2595.08,2602.15
2018-12-13,2607.14,2645.84,2599.46,2634.05
2018-12-14,2627.28,2629.16,2593.74,2593.74
2018-12-17,2587.26,2598.97,2573.87,2597.97
2018-12-18,2583.63,2599.15,2563.57,2576.65
2018-12-19,2578.68,2579.87,2547.08,2549.56
2018-12-20,2544.51,2554.86,2516.02,2536.27
2018-12-21,2526.55,2527.42,2498.69,2516.25
2018-12-24,2506.74,2529.44,2500.44,2527.01
2018-12-25,2503.95,2513.96,2462.84,2504.82
2018-12-26,2501.12,2513.83,2492.08,2498.29
2018-12-27,2527.72,2532.0,2483.09,2483.09
2018-12-28,2483.62,2505.11,2478.33,2493.9
2019-01-02,2497.88,2500.28,2456.42,2465.29
2019-01-03,2461.78,2488.48,2455.93,2464.36
2019-01-04,2446.02,2515.32,2440.91,2514.87
2019-01-07,2528.7,2536.98,2515.51,2533.09
2019-01-08,2530.3,2531.35,2520.16,2526.46
2019-01-09,2536.42,2574.41,2536.16,2544.34
2019-01-10,2543.85,2551.83,2531.66,2535.1
2019-01-11,2539.55,2554.79,2533.36,2553.83
2019-01-14,2553.33,2556.29,2533.01,2535.77
2019-01-15,2537.37,2571.5,2532.43,2570.34
2019-01-16,2569.07,2574.24,2563.01,2570.42
2019-01-17,2573.58,2582.56,2557.71,2559.64
2019-01-18,2567.74,2598.88,2565.9,2596.01
2019-01-21,2599.06,2618.98,2599.06,2610.51
2019-01-22,2609.64,2609.64,2573.06,2579.7
2019-01-23,2575.26,2589.51,2572.41,2581.0
2019-01-24,2584.65,2597.29,2569.7,2591.69
2019-01-25,2596.26,2617.0,2595.63,2601.72
2019-01-28,2615.71,2630.32,2591.1,2596.98
2019-01-29,2592.35,2601.74,2559.98,2594.25
2019-01-30,2584.75,2598.82,2575.41,2575.58
2019-01-31,2581.33,2606.63,2571.58,2584.57
2019-02-01,2597.78,2618.48,2590.55,2618.23
2019-02-11,2613.17,2654.1,2613.17,2653.9
2019-02-12,2654.03,2674.48,2648.83,2671.89
2019-02-13,2674.52,2727.08,2666.52,2721.07
2019-02-14,2715.54,2729.46,2707.49,2719.7
2019-02-15,2712.79,2715.63,2679.78,2682.39
2019-02-18,2699.82,2754.36,2699.82,2754.36
2019-02-19,2759.5,2780.78,2737.59,2755.65
2019-02-20,2761.06,2767.41,2739.98,2761.22
2019-02-21,2759.94,2794.01,2744.98,2751.8
2019-02-22,2749.46,2804.23,2736.33,2804.23
2019-02-25,2838.39,2961.8,2838.39,2961.28
2019-02-26,2969.1,2995.68,2938.62,2941.52
2019-02-27,2939.93,2997.49,2924.64,2953.82
2019-02-28,2950.05,2965.3,2930.2,2940.95
2019-03-01,2954.4,2994.01,2930.83,2994.01
