date,open,high,low,close
2019-02-20 13:55:00,2744.6,2747.54,2744.6,2747.28
2019-02-20 14:00:00,2746.77,2751.81,2746.77,2751.17
2019-02-20 14:05:00,2751.17,2754.19,2750.32,2754.19
2019-02-20 14:10:00,2754.33,2756.49,2753.5,2754.35
2019-02-20 14:15:00,2754.35,2754.37,2752.89,2753.75
2019-02-20 14:20:00,2753.21,2754.59,2751.52,2753.96
2019-02-20 14:25:00,2754.63,2757.03,2754.14,2756.69
2019-02-20 14:30:00,2757.33,2758.03,2756.76,2757.39
2019-02-20 14:35:00,2757.31,2761.47,2757.31,2760.8
2019-02-20 14:40:00,2760.84,2761.96,2759.14,2759.4
2019-02-20 14:45:00,2759.54,2760.0,2757.8,2758.54
2019-02-20 14:50:00,2759.08,2759.44,2757.54,2757.54
2019-02-20 14:55:00,2757.11,2759.49,2757.11,2759.49
2019-02-20 15:00:00,2758.88,2760.7,2758.88,2760.67
2019-02-21 09:35:00,2759.94,2759.94,2752.42,2755.4
2019-02-21 09:40:00,2755.29,2758.16,2750.72,2750.83
2019-02-21 09:45:00,2750.33,2751.99,2747.76,2751.37
2019-02-21 09:50:00,2751.83,2758.3,2750.62,2756.89
2019-02-21 09:55:00,2756.6,2759.44,2756.51,2759.34
2019-02-21 10:00:00,2759.39,2760.0,2756.28,2759.01
2019-02-21 10:05:00,2758.98,2765.45,2758.75,2765.45
2019-02-21 10:10:00,2765.45,2765.54,2762.18,2764.69
2019-02-21 10:15:00,2764.83,2765.16,2761.26,2761.26
2019-02-21 10:20:00,2761.14,2761.33,2756.91,2757.58
2019-02-21 10:25:00,2757.5,2758.88,2756.32,2756.91
2019-02-21 10:30:00,2756.69,2761.42,2756.55,2761.34
2019-02-21 10:35:00,2761.54,2763.11,2761.4,2762.24
2019-02-21 10:40:00,2761.72,2764.42,2761.72,2764.19
2019-02-21 10:45:00,2764.21,2765.93,2762.7,2762.7
2019-02-21 10:50:00,2762.79,2764.53,2761.94,2764.18
2019-02-21 10:55:00,2764.8,2767.87,2764.58,2767.58
2019-02-21 11:00:00,2767.59,2773.23,2767.39,2773.09
